TransactionAmount,TransactionType,AccountBalance,TransactionDuration,LoginAttempts,BeneficiaryStatus,BankType,IsInternational,MerchantCategory,DebitChannel,IsKnownEntity,IsFraud
139050.221254917,TRANSFER,462004.3617417509,49.85415005325429,2,unknown,different,local,individual,online,no,1
2822.6359348638784,DEBIT,40024.062129354694,268.4464607375319,1,unknown,same,local,individual,online,yes,0
4417.162376349053,PAYMENT,83408.98960338453,37.735676855070146,1,unknown,different,local,utilities,pos,yes,0
685.3672144983011,CASH_IN,80514.41688398957,139.94005798734963,1,known,same,local,utilities,online,yes,0
3663.1067919990464,TRANSFER,27150.90071610828,287.4499637334405,1,known,same,local,individual,online,yes,0
4278.1704020602165,CASH_IN,69367.99836613347,18.591760941538794,1,known,same,local,utilities,pos,yes,0
53.71877152353678,CASH_OUT,21296.886203225447,18.889833744662724,1,known,different,local,retail,atm,yes,0
1030.1835597699142,TRANSFER,18374.165257509172,104.65254025554692,1,known,same,local,food,pos,yes,0
506.0188212803726,TRANSFER,63489.27422809595,294.27344277167686,1,known,same,local,utilities,pos,yes,0
1723.554080870964,DEBIT,13035.96381094092,148.39663720198612,1,known,same,local,food,pos,yes,0
2733.069245576594,DEBIT,87119.37688299337,100.58119136089103,1,known,same,local,food,online,yes,0
82021.82746336597,CASH_OUT,153709.95732853244,24.898897612642706,1,known,different,international,individual,online,yes,1
796.2334602166924,PAYMENT,65717.28069902038,238.85892232840422,2,known,same,local,entertainment,online,yes,0
2517.207225962176,CASH_OUT,34574.483102516235,260.6011007707313,2,known,same,local,individual,pos,yes,0
522.1996433120216,CASH_OUT,74867.82218334865,50.76680139759289,1,known,same,local,individual,atm,yes,0
3845.03583758098,PAYMENT,30425.936051795106,104.57669341831259,1,unknown,same,local,retail,atm,yes,0
3775.721538464735,PAYMENT,45720.61223201746,96.40966937579003,1,known,different,local,retail,online,yes,0
689.1664359174131,PAYMENT,69774.95408238911,241.6393928724117,2,known,same,local,food,atm,yes,0
1305.855187822003,DEBIT,47931.296739228324,23.310937611581203,1,unknown,same,local,utilities,atm,yes,0
2042.6050831318705,PAYMENT,45998.185102664305,213.22096298014034,1,known,same,local,individual,online,no,0
2827.051916737687,TRANSFER,93338.35350628072,174.73706178459653,1,unknown,same,local,food,online,yes,0
1831.4559919626479,PAYMENT,52461.205563330856,143.69186401896997,1,known,same,local,retail,atm,yes,0
4951.252270355356,DEBIT,40969.43655397149,65.57899185758045,1,known,same,local,utilities,pos,yes,0
35636.83774621939,CASH_OUT,13693.198829338755,24.98192630722712,1,known,different,international,food,online,yes,1
2412.9974034146157,DEBIT,66499.03654963439,281.3990385343516,1,known,same,local,retail,pos,yes,0
3079.0803405912384,CASH_IN,83721.95269301477,166.8993916783703,2,known,same,local,food,atm,yes,0
1523.5279207598987,PAYMENT,54495.22173858681,129.0577172635165,1,known,same,local,entertainment,atm,yes,0
3036.891764638837,CASH_OUT,58119.38893083293,183.09417650336252,1,known,same,local,individual,online,yes,0
191670.03223175183,TRANSFER,460103.12658785743,38.135375663995205,2,unknown,different,local,individual,online,no,1
4214.002989278985,CASH_OUT,16678.2918810431,227.19040913403663,2,known,same,local,utilities,pos,yes,0
146.61141421035313,CASH_OUT,16380.552799501053,122.33588813679171,2,known,same,local,utilities,pos,yes,0
3188.838365327428,CASH_OUT,10399.030326707689,182.59048210476567,2,known,same,local,entertainment,online,yes,0
31323.58677409077,CASH_OUT,110884.8833620819,7.858883331776276,1,known,different,international,entertainment,online,yes,1
2431.1344398220785,PAYMENT,71735.63457190996,170.5397918062741,1,known,same,local,retail,online,yes,0
54139.60596090245,DEBIT,205505.86377486077,42.72809218221306,1,known,same,local,individual,atm,no,1
4746.045031583951,DEBIT,63150.258059655534,48.29795533802105,1,known,same,local,individual,online,yes,0
3347.671584791722,CASH_OUT,34033.64074926623,127.5146226487375,2,known,same,local,utilities,atm,yes,0
2301.500395613023,CASH_IN,65550.46898825077,270.779077646283,1,unknown,same,local,individual,pos,yes,0
124.84747751390665,TRANSFER,11102.087640722202,212.5332394101762,2,known,same,local,entertainment,online,yes,0
4219.9623154919445,TRANSFER,26687.477378483152,273.96964229937316,1,known,same,local,retail,online,yes,0
88523.69838683249,TRANSFER,451801.7438458689,18.34731492122809,2,unknown,different,local,individual,online,no,1
4277.711753079066,CASH_IN,98807.5447491303,177.42286837697702,1,unknown,same,local,retail,online,yes,0
2638.8754154129124,DEBIT,78500.42173946643,298.0862429219285,2,known,different,local,individual,atm,yes,0
4404.995263055123,PAYMENT,78856.48138186106,79.46657681387406,1,known,same,local,food,online,yes,0
4047.695273493699,CASH_IN,18366.457220159733,226.42284436002672,2,known,same,local,food,pos,yes,0
1104.8519724097907,DEBIT,21940.550881340674,260.0849440695082,1,known,same,local,retail,atm,no,0
3139.463677531961,CASH_OUT,5440.350157734662,169.74358617734686,2,known,same,local,entertainment,pos,yes,0
2519.4289570302503,CASH_OUT,36963.13979808831,247.4710702980079,2,known,same,local,food,atm,yes,0
515.3232657150278,CASH_OUT,79711.98945018953,226.54783835777795,1,known,same,local,food,online,yes,0
2570.9171163695223,PAYMENT,91326.78799432129,276.2127297782575,1,known,same,local,retail,online,yes,0
3671.2464332226427,CASH_IN,37351.23883834653,162.55771759249737,1,known,same,local,retail,pos,yes,0
954.8305442828506,DEBIT,22335.92473895547,25.285680384096075,1,known,same,local,food,online,yes,0
354.89370903500566,CASH_IN,80648.7914403311,38.47719389035479,1,known,same,local,entertainment,online,yes,0
119998.31210036484,TRANSFER,277273.08528767526,12.70283510682432,2,unknown,different,local,individual,online,no,1
2688.278599975781,TRANSFER,67394.83951925852,203.23703712181762,1,known,same,international,retail,pos,yes,0
328.51049186377116,CASH_IN,64323.112781020216,287.66069186508514,1,known,same,local,individual,online,yes,0
876.0894602355963,PAYMENT,1114.6358706365195,41.18355515028951,1,known,same,local,entertainment,atm,yes,0
4174.566368215024,PAYMENT,84901.97709781803,126.9836377994604,1,known,same,local,retail,pos,yes,0
3042.2114025542805,CASH_IN,77316.84903409124,202.51243357069876,2,known,different,local,retail,online,yes,0
2924.6166012934027,PAYMENT,90482.9209714152,124.69894012728103,1,known,different,local,individual,online,yes,0
2230.1094444604473,TRANSFER,76097.71035253965,91.28722096243249,2,known,same,local,food,online,yes,0
290.97439346700867,DEBIT,52977.4529522823,261.4865444385951,2,known,same,local,entertainment,atm,yes,0
3951.3668975174323,TRANSFER,31794.96233598983,209.56728903670265,2,known,same,local,retail,pos,yes,0
2447.022586282842,PAYMENT,72637.72586042658,238.54002369856713,1,known,same,local,utilities,atm,yes,0
1851.7580258385244,CASH_IN,37782.61121510615,214.8874096790367,1,known,same,local,individual,atm,no,0
69336.4284025444,DEBIT,78939.54574853893,71.86854316346623,1,known,same,local,individual,atm,no,1
98038.48443276898,DEBIT,212476.08180781006,79.54819082779369,1,known,same,local,individual,atm,no,1
3706.8003349088813,CASH_IN,11778.507445767194,258.1953325727625,2,known,same,local,retail,online,yes,0
19607.913324743862,CASH_OUT,99772.85528327155,36.82927263924028,1,known,different,international,individual,online,yes,1
4206.4897299391805,CASH_OUT,69754.02810316606,180.11298171041037,1,known,same,local,food,online,yes,0
1473.6111419327115,PAYMENT,4249.889290183893,165.22307651932172,2,known,same,local,entertainment,pos,no,0
1021.1603857959884,TRANSFER,36174.44441613504,180.2324315138036,2,known,same,international,food,atm,yes,0
2328.974559712743,CASH_IN,11388.101604418147,239.58311589335997,1,known,same,local,utilities,pos,yes,0
2502.549188145554,TRANSFER,37160.28503456379,276.8711310592597,1,known,same,local,individual,atm,yes,0
2326.1619431167896,CASH_IN,72019.56480045628,264.1502149014523,1,known,same,local,entertainment,atm,yes,0
953.9654598144979,PAYMENT,72600.22050080511,240.04873309671643,1,known,same,local,utilities,pos,no,0
3644.4106116916037,CASH_IN,49836.2250843416,153.21407001501214,1,known,same,local,individual,atm,yes,0
4477.984295715682,PAYMENT,93298.99383270126,122.07524236425732,2,known,same,local,utilities,atm,yes,0
4371.7297935818,TRANSFER,79453.38902734568,21.04050627118941,1,known,same,local,food,pos,yes,0
445.9854761780441,CASH_OUT,16767.01822913806,55.31885189614241,1,known,same,local,entertainment,online,yes,0
419.3478756542039,CASH_OUT,54266.90297286146,234.75375890764494,1,known,same,local,retail,atm,no,0
3975.831496248004,CASH_IN,42638.58852988865,217.53375927220188,1,unknown,same,local,individual,atm,yes,0
2258.5240288893406,CASH_IN,2486.810851762186,67.36589980668344,2,known,same,international,retail,pos,yes,0
2435.9624042557566,DEBIT,71458.74067053241,251.3156854633865,1,known,same,local,entertainment,atm,yes,0
3036.200240869781,CASH_IN,65847.04457712772,198.16545740221258,2,known,same,local,food,online,yes,0
352.0353137460538,CASH_IN,14461.089513594321,190.29225706573553,1,known,same,local,entertainment,pos,yes,0
2504.7391986930293,CASH_IN,33367.654068012445,184.36277276789244,1,known,same,local,retail,pos,yes,0
2049.8267987685654,CASH_IN,27026.203295068357,127.6211800793997,1,known,same,international,entertainment,online,yes,0
4218.364682907199,CASH_IN,70481.86127852944,187.28004553587994,1,known,same,local,entertainment,pos,yes,0
2269.903525030021,CASH_IN,74820.74607802759,125.3716406716494,2,known,same,local,entertainment,pos,yes,0
226.23648701902792,DEBIT,42856.13873519497,182.89704576331005,1,unknown,same,local,entertainment,atm,yes,0
1889.912233163398,TRANSFER,24151.73817997635,228.2990439928256,1,known,same,local,entertainment,pos,yes,0
434.09184686725325,TRANSFER,53564.15223973911,35.211205460600084,2,known,different,local,entertainment,atm,yes,0
1529.506301407529,PAYMENT,64071.772365580066,278.0200619155014,1,known,same,local,retail,pos,yes,0
28.471395610699968,PAYMENT,4440.832921823385,189.85269521831992,1,known,same,local,individual,atm,yes,0
3526.611427242316,CASH_IN,44085.81324089092,225.3811225378871,1,known,same,local,individual,pos,yes,0
4129.596089905129,CASH_IN,5542.804137865004,236.51242453549227,1,known,same,local,utilities,online,yes,0
2059.805001826193,PAYMENT,26598.266520814523,52.13306707775487,1,known,same,local,entertainment,atm,yes,0
2059.8283588231607,PAYMENT,61221.86287653619,39.80104307721042,1,known,same,local,entertainment,online,yes,0
3564.4613152928723,PAYMENT,17200.983425835242,176.4728276037607,1,unknown,same,local,entertainment,atm,yes,0
808.3443455911192,TRANSFER,90084.37618897052,208.16513703751855,2,known,same,local,food,online,yes,0
4859.173587779139,PAYMENT,36923.6053761068,278.84482272212813,1,known,same,local,retail,online,yes,0
4002.6527517710547,PAYMENT,21131.521704789713,266.6606740005863,1,unknown,same,local,utilities,online,yes,0
4281.247468647633,CASH_IN,45739.54462008389,123.36599139320862,1,known,same,local,retail,pos,yes,0
1471.0345999482909,DEBIT,42419.61648062465,264.88256228590103,1,known,same,local,retail,pos,yes,0
3285.630155054922,DEBIT,48385.70378642516,270.6828501098034,1,known,same,local,retail,atm,yes,0
2977.879117845579,PAYMENT,1842.5729728888414,237.16485221384843,1,known,same,local,food,atm,yes,0
3776.5874112417155,TRANSFER,45857.55312567413,169.0144544073543,2,known,same,international,individual,online,yes,0
1698.1078763689122,CASH_OUT,50964.62918225157,43.19971067286011,1,known,same,local,retail,online,yes,0
1675.0399274820127,PAYMENT,71562.72537074017,122.46538505579946,1,known,different,local,food,pos,yes,0
1782.7859420056639,CASH_OUT,98111.27616271512,31.460456022714695,2,known,same,local,utilities,atm,yes,0
1623.273787760956,DEBIT,94261.30824352597,98.62432021872596,1,known,different,local,utilities,atm,yes,0
2985.7169108756716,PAYMENT,25803.67193940903,299.0402088329091,1,known,same,local,food,online,yes,0
556.1887822386972,DEBIT,74994.50790122051,99.77396314631189,1,unknown,same,local,food,online,no,0
1259.514216304258,PAYMENT,63415.47577368485,164.48438718161546,1,known,same,local,food,pos,yes,0
2981.9086734463267,CASH_OUT,90745.22253092975,116.44488350639017,1,known,same,local,individual,pos,yes,0
1538.7540940256986,PAYMENT,12074.677864015233,276.3274021338163,1,known,same,local,individual,atm,no,0
4486.173133146316,PAYMENT,86785.08182358839,135.22803014005197,1,known,same,local,food,online,yes,0
74779.91477279237,CASH_OUT,145329.37712127194,9.450753461315417,1,known,different,international,entertainment,online,yes,1
961.1850306536273,CASH_IN,65351.72023424026,94.13343017334753,1,known,different,local,entertainment,online,yes,0
2045.8234166293544,PAYMENT,68003.51470025766,49.402227793937286,1,known,same,local,food,online,yes,0
2217.581976772445,CASH_IN,76854.21389125766,151.79412981921365,1,known,same,local,retail,atm,yes,0
4395.686945515813,DEBIT,94102.94325677324,298.7759469911736,1,known,same,local,utilities,online,yes,0
821.8124577156909,DEBIT,37373.49898375227,189.31140347854836,1,unknown,same,local,individual,pos,yes,0
2786.379741664344,CASH_IN,36321.51579046004,217.3924842665521,1,known,same,local,utilities,online,yes,0
3029.7225491646423,PAYMENT,92045.92327406409,254.06541944023272,1,known,same,local,utilities,atm,yes,0
3980.635489650666,CASH_OUT,18286.461155150762,39.49927860710335,1,known,same,local,utilities,online,yes,0
4164.049202648999,CASH_OUT,47978.277543991884,177.39091656118066,1,known,same,local,retail,pos,yes,0
4503.498183147881,CASH_IN,49453.10467537452,164.47701060112033,1,known,same,local,food,pos,yes,0
1593.8413588356932,PAYMENT,55449.03849290117,61.621951392152965,1,known,same,local,utilities,pos,yes,0
2517.135254964224,DEBIT,21951.785714154503,49.485077292887254,1,known,same,local,individual,atm,yes,0
2875.7145545522285,CASH_OUT,43279.09459212415,53.29064146125028,1,known,same,local,entertainment,atm,yes,0
4943.747997898804,TRANSFER,86143.166235866,94.4701880669138,1,known,different,international,individual,online,yes,0
2724.8572967522273,PAYMENT,99613.4674633306,142.08601598926015,1,known,same,local,entertainment,atm,yes,0
4124.043438598568,CASH_OUT,82917.81798230964,110.83523500791043,2,known,same,local,individual,atm,yes,0
3006.6463208320606,CASH_OUT,5524.432306687248,183.25293933938565,2,unknown,different,local,food,atm,yes,0
167000.40219407005,TRANSFER,298412.0044124975,32.638645359764496,2,unknown,same,local,individual,online,no,1
4333.963542819878,CASH_OUT,53634.26870939851,270.60218623227445,2,known,same,local,retail,atm,yes,0
147.48215352189294,CASH_OUT,79203.91405340434,264.63591637316813,1,known,different,local,utilities,online,no,0
1183.8055453954898,TRANSFER,16115.108551587793,52.348534122731806,1,known,same,local,food,pos,yes,0
3746.0515262782974,DEBIT,14833.494734173843,296.54856862668476,1,known,different,local,entertainment,online,yes,0
4638.02814541559,PAYMENT,89671.26819021859,74.42237534673194,1,known,same,local,retail,atm,yes,0
4148.329104052741,CASH_OUT,9009.62263695694,197.73805996165407,2,known,same,local,entertainment,atm,yes,0
199.40485229681934,TRANSFER,19982.340797206743,165.15693041895233,2,known,same,local,utilities,pos,yes,0
1102.6104923560438,PAYMENT,6109.811570168432,266.2741105147346,1,known,same,local,entertainment,atm,yes,0
2274.4336925535363,DEBIT,1422.2574010577673,176.38591125961744,2,known,same,local,food,online,yes,0
3870.785753898433,TRANSFER,47050.956463187686,257.47617135704115,1,known,same,international,entertainment,online,yes,0
2450.380428246199,PAYMENT,56162.055730949294,267.47538346942355,1,known,same,local,entertainment,online,yes,0
3809.3548548941153,PAYMENT,38677.89158286246,106.07675983226353,2,known,same,local,food,atm,yes,0
195111.57647603276,TRANSFER,403922.5425972832,49.87387588393737,2,unknown,same,local,individual,online,no,1
1892.5647721969353,CASH_IN,56769.56428733547,202.68843370787246,1,known,same,local,individual,atm,yes,0
2641.544944503086,TRANSFER,86656.43018241074,49.038591067686035,2,known,same,local,individual,pos,yes,0
438.1690500343051,CASH_IN,96180.175928903,107.10767391321251,2,known,same,local,food,online,yes,0
4547.05678627173,TRANSFER,15538.52270997254,298.82087975332314,1,known,same,local,utilities,online,yes,0
1760.52850627269,PAYMENT,28340.778568960282,120.10066864606898,1,known,same,local,food,pos,yes,0
1152.0203646809464,PAYMENT,9762.746128373361,69.13524738913505,1,known,same,local,entertainment,atm,yes,0
652.9053824184,CASH_IN,36387.2719625504,115.39635741741478,1,known,same,local,retail,online,yes,0
103.6544479697735,PAYMENT,42292.38849531418,191.19324789515545,1,known,same,local,retail,online,yes,0
3238.2288796710177,DEBIT,48309.37755461929,70.08418828673248,1,known,same,local,retail,atm,yes,0
65552.53468974319,TRANSFER,193045.59819733174,54.427963692006124,2,unknown,different,local,individual,online,no,1
1965.4699095862593,CASH_IN,55458.7868411594,235.156397963443,1,known,same,local,food,atm,yes,0
3928.0718381554443,CASH_OUT,41262.33775656971,288.3517566767704,2,known,same,local,entertainment,atm,no,0
4022.255995078745,CASH_OUT,30307.83998317933,80.53423234611338,1,known,same,local,individual,atm,no,0
3445.755248908101,CASH_OUT,65308.479021929226,260.79206530278213,2,known,same,local,individual,online,yes,0
2621.2511693582546,CASH_OUT,13151.588762510792,274.2516357447929,1,unknown,different,local,food,atm,yes,0
752.3569573968333,CASH_IN,82741.23462188903,125.02193280850872,1,known,same,local,individual,online,yes,0
4238.560324656011,CASH_OUT,76722.52665681491,277.5559188956252,1,known,different,local,individual,online,yes,0
279.2969278101678,CASH_IN,31049.36076238891,294.87223738647305,1,known,different,local,individual,online,yes,0
2349.3142541985508,CASH_IN,75026.0285153144,284.6026276694002,1,known,same,local,food,pos,yes,0
4003.6381367802223,CASH_IN,13504.544722285438,238.06468758648248,1,known,same,local,utilities,atm,yes,0
863.4910260849044,CASH_IN,58867.42876127822,51.389222834843245,1,known,same,local,entertainment,atm,no,0
705.4232939650424,CASH_IN,77979.60048736127,230.36621581401891,2,known,same,local,retail,online,yes,0
4238.234246512525,DEBIT,11238.16273988839,214.96195041067276,2,unknown,same,local,retail,atm,no,0
408.65045207998634,CASH_OUT,85586.93735960053,75.91814205994424,1,known,same,local,individual,atm,yes,0
2315.7991502783198,CASH_OUT,47043.64013983157,140.33668990688312,1,known,same,local,utilities,online,yes,0
325.73964970914653,CASH_IN,86419.59713111875,243.83555820556006,1,known,same,local,utilities,atm,yes,0
4837.807916972557,CASH_IN,6114.782308098573,23.270732793896066,1,known,same,local,individual,pos,yes,0
1608.649392533417,DEBIT,19415.89992070802,165.97808310165638,2,known,different,local,retail,online,yes,0
594.653165634595,CASH_IN,47700.74565861294,184.67019909092784,1,known,same,local,food,atm,yes,0
1091.84723913127,CASH_IN,18977.177389896206,172.72888512417487,2,known,different,local,individual,online,yes,0
1074.7325363127761,CASH_IN,31686.032602814896,52.15202109087227,1,known,same,local,food,atm,yes,0
4276.759339093797,PAYMENT,3607.9596998533916,74.47143590042546,1,known,same,local,entertainment,online,yes,0
59217.36565357486,CASH_OUT,11628.239205849415,37.20288043978383,1,known,different,international,food,online,yes,1
612.9376756883711,DEBIT,70755.12386376823,262.75943030970427,1,unknown,same,local,utilities,atm,yes,0
4603.980236380015,CASH_IN,53900.947272463054,189.43441899337716,1,known,same,local,utilities,atm,yes,0
4887.490631076805,DEBIT,15704.401699169941,197.89050525696604,1,known,same,local,utilities,pos,yes,0
2090.55601293104,PAYMENT,83703.68290696561,80.66779067438365,1,known,different,local,utilities,pos,yes,0
2007.272064375715,DEBIT,12512.581359475964,102.10497669374675,1,known,same,local,entertainment,pos,yes,0
3954.2401526750214,DEBIT,95262.22311906227,99.05345632352847,1,known,same,local,retail,pos,yes,0
1276.9200992209783,DEBIT,41092.86839000703,174.20055720361486,1,known,same,local,retail,pos,yes,0
3384.7925441339366,CASH_IN,54442.25755849452,288.0433695053452,1,known,same,local,entertainment,atm,yes,0
3613.5782550819276,PAYMENT,8407.35578184162,48.48674322114129,1,unknown,different,local,utilities,pos,yes,0
1881.0393601730418,DEBIT,99898.99402620291,90.82914082698109,1,known,same,local,entertainment,atm,yes,0
4246.620528221949,DEBIT,3544.027013885152,79.70379297828926,1,known,same,international,utilities,online,yes,0
4242.564156851498,CASH_OUT,31557.88995101947,175.53933495105866,2,known,same,local,food,pos,yes,0
1414.2607232397543,PAYMENT,21517.635890347065,36.47333149163942,2,known,same,local,individual,atm,yes,0
1948.0954029189797,CASH_OUT,86107.49396780065,266.7753963651167,1,known,same,international,individual,pos,no,0
4724.030174734562,TRANSFER,99578.33195781177,243.89030870848012,2,known,same,local,utilities,pos,no,0
2558.8623339237975,PAYMENT,84739.36045085802,41.35339510698684,1,known,same,local,utilities,pos,yes,0
1947.116977268347,PAYMENT,11664.114864036253,168.41681711741163,1,known,different,local,food,pos,yes,0
2271.5327217948243,DEBIT,24571.62895643112,62.398110476344236,2,known,same,local,food,pos,yes,0
2840.8452892922414,CASH_OUT,9437.252597447834,15.917370391942958,1,known,same,local,utilities,online,yes,0
437.69385902216544,TRANSFER,2200.912271859446,223.41487095927175,2,known,same,local,individual,atm,yes,0
2419.160111512152,CASH_IN,52124.16022186805,175.96070122806856,1,known,same,local,individual,atm,yes,0
441.4425557702261,PAYMENT,99954.4594917663,228.95666679121598,1,known,same,local,utilities,atm,yes,0
83145.29424906615,DEBIT,126423.67208680855,92.10634030311851,1,known,same,local,individual,atm,no,1
4081.1740483352714,DEBIT,73286.03736775371,183.45974598997284,1,unknown,different,international,entertainment,atm,yes,0
1587.2404021879356,DEBIT,86124.41783074116,138.55222600734348,2,known,same,local,entertainment,online,yes,0
4248.380967725898,DEBIT,61444.13923427638,64.6186088348961,1,known,same,local,individual,atm,yes,0
2626.192164927138,PAYMENT,10309.353294953293,30.963521789819303,1,known,same,local,retail,online,yes,0
603.1712840057183,TRANSFER,16205.26389846878,63.162017240070405,1,known,same,international,utilities,pos,yes,0
353.7333152779388,PAYMENT,61348.177718175815,154.34064247385464,1,known,same,local,entertainment,online,no,0
79845.05743304,DEBIT,86693.55455656578,57.41072864911693,1,known,same,local,individual,atm,no,1
1284.0456534741618,CASH_OUT,87938.68811522255,120.16112234368478,1,known,same,local,food,pos,yes,0
3968.1881368918125,PAYMENT,98364.32195437893,163.80484747032762,1,unknown,same,local,utilities,online,yes,0
1402.2616147479562,PAYMENT,93696.4680515979,266.9703571208929,1,known,same,local,utilities,online,yes,0
4216.095730086722,CASH_OUT,69859.72632103447,200.1792440433477,1,known,same,local,retail,atm,yes,0
3283.4245031046953,TRANSFER,35212.14532834522,33.60313024652173,1,known,different,local,utilities,atm,yes,0
4532.521748617874,CASH_IN,92519.21582138383,205.942760457085,1,known,same,local,individual,online,yes,0
3792.8824042844044,CASH_IN,87829.63282781561,111.42891563374828,1,known,same,local,food,atm,yes,0
757.819458464629,PAYMENT,26402.23035221657,290.2122376066714,1,known,same,local,utilities,pos,yes,0
3918.9279628521213,PAYMENT,97678.62449819362,225.47140391319994,1,known,different,local,utilities,atm,yes,0
125385.31665184391,TRANSFER,320491.60539657774,51.4421678811382,2,unknown,different,local,individual,online,no,1
333.66856343162675,CASH_IN,46645.1913660142,208.399126051593,1,known,same,local,food,pos,yes,0
674.510291865496,CASH_IN,51709.18739409521,135.94316098280012,2,known,same,local,retail,atm,yes,0
1938.4901641359247,TRANSFER,58849.61034931168,218.58271581632738,1,known,different,international,food,online,yes,0
2992.8192108000885,CASH_IN,32395.835852020085,130.07784834779653,1,known,different,local,utilities,pos,yes,0
2673.103424105481,PAYMENT,64524.96213735446,26.037237250801297,1,known,same,local,individual,online,yes,0
882.6024192522693,TRANSFER,99668.39988731044,210.1792233111766,2,known,same,international,individual,atm,no,0
1665.2708097821328,CASH_OUT,70808.11748531602,163.5891587189938,1,known,same,local,food,atm,yes,0
1851.1182139526322,CASH_IN,43452.3248874346,274.69887373165835,1,known,different,local,food,pos,yes,0
1455.2914998718886,TRANSFER,66151.13323253588,149.66621526255423,2,known,same,local,retail,online,yes,0
302.6102690136226,CASH_OUT,96638.99884615652,164.87798814593882,1,known,same,international,retail,pos,yes,0
3251.198930065491,TRANSFER,71206.41634079057,87.62394629131467,1,known,same,local,utilities,pos,yes,0
743.0378597440206,DEBIT,24332.172269586463,24.495543005662977,2,unknown,same,local,food,pos,yes,0
834.7374116216879,TRANSFER,26121.40364653833,98.60923628035756,1,known,same,local,entertainment,online,yes,0
351.4565863982095,PAYMENT,32222.786734075187,56.412317990474875,1,known,same,international,entertainment,atm,no,0
185.4571664143894,CASH_IN,74628.15900576861,212.3849939989669,1,known,same,local,food,atm,yes,0
3462.941006439467,PAYMENT,32864.01611576011,79.65642836825572,2,known,same,local,utilities,pos,yes,0
124.91082161580763,DEBIT,59513.015650602676,286.5701298610041,1,known,same,local,entertainment,atm,yes,0
1835.2839625224058,CASH_OUT,37712.94928658774,204.40955503220215,1,known,same,local,utilities,atm,yes,0
103004.07300709336,TRANSFER,434796.2862632117,25.757396997314714,2,unknown,different,local,individual,online,no,1
93.3749240968023,CASH_OUT,41991.08718945444,23.180805532665723,1,known,different,local,individual,pos,yes,0
3756.6072531232903,DEBIT,28678.389728637736,101.64761799151165,1,known,same,local,food,online,yes,0
986.3094013480898,PAYMENT,66421.66270723853,153.25977906581434,1,known,same,international,individual,atm,yes,0
4424.543153031703,DEBIT,30213.704892717862,33.170485677408166,1,known,same,local,entertainment,atm,yes,0
4117.822535845587,PAYMENT,484.67684730939055,80.07815732913782,1,known,same,local,food,pos,yes,0
4675.64128612184,CASH_IN,8319.53065437591,291.04135259334043,1,known,same,local,entertainment,atm,yes,0
4238.92689719002,DEBIT,80658.49762912336,289.1912559986759,1,known,same,local,food,pos,yes,0
3264.915122200989,DEBIT,8968.208920869934,294.9240205897758,1,known,same,local,entertainment,pos,yes,0
2456.2705252651076,CASH_OUT,69599.29569870519,160.33665773377905,1,known,same,local,food,atm,yes,0
1358.9205401498295,CASH_IN,87804.54801127854,148.03141360627643,2,known,same,local,utilities,online,yes,0
1129.0981637860784,PAYMENT,1320.2364178595415,78.09392363639319,1,known,same,local,utilities,atm,yes,0
4021.0765586201796,PAYMENT,47976.28888820013,208.33249966030016,1,known,same,local,food,pos,yes,0
4553.3450052859225,DEBIT,61759.27867814441,20.525164745497968,1,known,same,local,food,pos,yes,0
3703.3963847307764,TRANSFER,69062.89590256287,159.3399574053554,1,known,same,local,retail,pos,yes,0
742.2233619298904,TRANSFER,64135.7337034186,202.08290983384052,1,known,same,local,entertainment,online,no,0
2344.6427272904803,TRANSFER,90363.85695883873,113.42544026528245,1,known,same,local,entertainment,atm,yes,0
4165.449470933956,TRANSFER,56781.91051085438,117.52840433567516,1,known,same,local,retail,online,yes,0
98742.91279762084,DEBIT,193480.6201421008,72.8188404896386,1,known,same,local,individual,atm,no,1
2845.8597971803993,TRANSFER,64020.76817773185,97.18006147024562,2,known,same,local,food,pos,yes,0
1569.1488601267424,TRANSFER,61347.439477876644,104.61547513688225,2,known,same,local,entertainment,atm,yes,0
3507.198356641565,PAYMENT,16793.366349920096,264.94949859591713,1,unknown,same,local,food,online,no,0
1920.2940099384045,CASH_OUT,95961.12184809607,279.3406015421049,1,known,same,local,retail,pos,yes,0
4303.300129295658,CASH_IN,68328.4739930131,282.03203302085774,1,known,different,local,individual,pos,yes,0
3227.7311582927896,DEBIT,2155.8246855200437,51.77353860091915,1,known,same,local,utilities,pos,yes,0
4173.150747982186,CASH_IN,75710.39864305555,278.14197564833694,2,known,same,local,utilities,pos,yes,0
62285.45047579465,CASH_OUT,148694.82660705174,32.3676272584408,1,known,different,international,entertainment,online,yes,1
3873.8064450428415,CASH_IN,62570.516047106474,256.98573297632834,1,unknown,same,local,entertainment,atm,yes,0
1682.3800630868586,CASH_OUT,25814.787537136173,50.789540388261265,2,known,same,local,utilities,online,yes,0
4782.9578487373665,CASH_OUT,51584.81041029394,224.9615729757117,1,known,same,local,food,online,yes,0
3429.803940594811,PAYMENT,41687.48846493316,53.086361397438935,1,known,same,local,entertainment,pos,yes,0
97961.58885354128,CASH_OUT,31063.0180714123,31.44102502826487,1,known,different,international,food,online,yes,1
1905.7210082733873,DEBIT,93645.49763282684,253.81470081861696,1,known,same,local,entertainment,pos,no,0
2263.4118732208044,CASH_OUT,95973.61893505679,138.3051138260185,1,known,different,local,entertainment,atm,yes,0
